8,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.48016492,0.4239294,0.39797452,0.48881653,0.32010996,0.55370367,0.23791955,0.62724245,0.1687066,0.70510703,0.07353879,0.7829716,0.63156825,0.4369068,0.6705006,0.5061198,0.72241026,0.5839844,0.7786458,0.66617477,0.8392071,0.7483651,0.9213975,0.8435329
8,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.48016492,0.4239294,0.40230033,0.49314234,0.32443577,0.55370367,0.24657118,0.62724245,0.17735822,0.7007812,0.08651622,0.7829716,0.63156825,0.4369068,0.6705006,0.5061198,0.72241026,0.5839844,0.7786458,0.6618489,0.8435329,0.7483651,0.9257233,0.8435329
8,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.48016492,0.4239294,0.39797452,0.49314234,0.32010996,0.5580295,0.23791955,0.63156825,0.16438079,0.70943284,0.07353879,0.79162323,0.63156825,0.4369068,0.6748264,0.5061198,0.72241026,0.5839844,0.7829716,0.66617477,0.8435329,0.7526909,0.9257233,0.8521846
8,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.4239294,0.40230033,0.48881653,0.32010996,0.55370367,0.24224538,0.62724245,0.17303242,0.7007812,0.077864595,0.7786458,0.63156825,0.44123262,0.6748264,0.5104456,0.72673607,0.5839844,0.7872974,0.66617477,0.8478587,0.7483651,0.9300491,0.8435329
8,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.4282552,0.40230033,0.49314234,0.32443577,0.5580295,0.24657118,0.63589406,0.17303242,0.71375865,0.077864595,0.79162323,0.63156825,0.44123262,0.6748264,0.5104456,0.7310619,0.592636,0.79162323,0.6705006,0.8565104,0.7613426,0.94302654,0.8608362
8,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.4282552,0.40230033,0.49314234,0.32876158,0.55370367,0.250897,0.62724245,0.18168403,0.7007812,0.09084202,0.7829716,0.63156825,0.44123262,0.6791522,0.5104456,0.7310619,0.5839844,0.79162323,0.66617477,0.8565104,0.7483651,0.94302654,0.8478587
8,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.4282552,0.40230033,0.49314234,0.32443577,0.5580295,0.24657118,0.63156825,0.17735822,0.70943284,0.0821904,0.79162323,0.63156825,0.44123262,0.6791522,0.5104456,0.7310619,0.5883102,0.79594904,0.6705006,0.8608362,0.7570167,0.9473524,0.8565104
8,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4715133,0.4239294,0.40230033,0.49314234,0.32876158,0.5580295,0.2552228,0.63156825,0.18600984,0.70943284,0.09516783,0.79594904,0.62724245,0.4369068,0.6748264,0.5061198,0.7310619,0.5839844,0.79594904,0.6618489,0.865162,0.7526909,0.9516782,0.8478587
4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.48016492,0.4239294,0.41095194,0.48881653,0.3374132,0.54937786,0.2638744,0.62291664,0.19466147,0.7007812,0.10381945,0.7829716,0.63156825,0.44123262,0.683478,0.5104456,0.7353877,0.5839844,0.80027485,0.66617477,0.865162,0.7526909,0.956004,0.8521846
4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.4282552,0.40662614,0.49314234,0.32876158,0.5580295,0.2552228,0.63589406,0.18168403,0.71808445,0.09084202,0.80027485,0.63156825,0.44123262,0.683478,0.5104456,0.7397135,0.5883102,0.80460066,0.6705006,0.8694878,0.7613426,0.956004,0.865162
4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4715133,0.4282552,0.40230033,0.49746814,0.32876158,0.5623553,0.24657118,0.64021987,0.17303242,0.72673607,0.0821904,0.8132523,0.62724245,0.44123262,0.6791522,0.5104456,0.7397135,0.5969618,0.80460066,0.6791522,0.8738136,0.77432,0.96465564,0.87813944
4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4715133,0.4282552,0.40230033,0.49314234,0.32876158,0.5623553,0.250897,0.63589406,0.17735822,0.71808445,0.08651622,0.80460066,0.62291664,0.44123262,0.6791522,0.5104456,0.7397135,0.592636,0.80460066,0.6748264,0.8694878,0.7656684,0.956004,0.8694878
0,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4671875,0.4282552,0.40230033,0.49314234,0.32443577,0.5623553,0.250897,0.64021987,0.17735822,0.72241026,0.08651622,0.80892646,0.61859083,0.4369068,0.6748264,0.5104456,0.7353877,0.592636,0.80027485,0.6705006,0.8694878,0.7656684,0.96032983,0.8694878
0,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4671875,0.4239294,0.39797452,0.49314234,0.32876158,0.5623553,0.2552228,0.64021987,0.18168403,0.72241026,0.09084202,0.80892646,0.61859083,0.4369068,0.6748264,0.5104456,0.7353877,0.5883102,0.80027485,0.6705006,0.8738136,0.7613426,0.96032983,0.865162
0,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4628617,0.4239294,0.3936487,0.48881653,0.32010996,0.55370367,0.24657118,0.63156825,0.17303242,0.71375865,0.0821904,0.80027485,0.614265,0.4369068,0.6705006,0.5061198,0.7310619,0.5839844,0.79594904,0.66617477,0.865162,0.7570167,0.9516782,0.8565104
0,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4628617,0.4196036,0.39797452,0.48881653,0.32876158,0.54937786,0.2552228,0.62291664,0.18600984,0.7007812,0.099493645,0.7786458,0.614265,0.432581,0.66617477,0.501794,0.72673607,0.57965857,0.79162323,0.6575231,0.8608362,0.7440393,0.9473524,0.8435329
-2,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4628617,0.4239294,0.3936487,0.49314234,0.32010996,0.5580295,0.24657118,0.63589406,0.17735822,0.71375865,0.08651622,0.80027485,0.614265,0.4369068,0.66617477,0.5061198,0.72673607,0.5883102,0.79162323,0.66617477,0.8608362,0.7570167,0.94302654,0.8565104
-4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45421004,0.4239294,0.3893229,0.48881653,0.31578413,0.5580295,0.24224538,0.63156825,0.17303242,0.71375865,0.0821904,0.80027485,0.6056134,0.432581,0.6618489,0.501794,0.72241026,0.5839844,0.7872974,0.66617477,0.8565104,0.7526909,0.94302654,0.8565104
-4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45421004,0.4239294,0.3849971,0.48881653,0.31145832,0.5580295,0.23791955,0.63589406,0.16438079,0.71808445,0.07353879,0.80460066,0.6099392,0.432581,0.6575231,0.501794,0.71808445,0.5839844,0.7829716,0.66617477,0.8521846,0.7526909,0.93870074,0.8565104
-4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.44988424,0.4196036,0.3806713,0.48881653,0.3071325,0.55370367,0.23359375,0.63156825,0.16438079,0.70943284,0.077864595,0.79594904,0.6012876,0.432581,0.6531973,0.501794,0.71375865,0.57965857,0.77432,0.6618489,0.8435329,0.7483651,0.9300491,0.8478587
-4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45421004,0.4239294,0.3849971,0.48881653,0.31145832,0.54937786,0.23791955,0.62724245,0.1687066,0.70510703,0.077864595,0.7872974,0.6056134,0.432581,0.6575231,0.501794,0.71375865,0.5839844,0.77432,0.6618489,0.8435329,0.7483651,0.9257233,0.8478587
-6,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45421004,0.4239294,0.3806713,0.48881653,0.3071325,0.55370367,0.23359375,0.63156825,0.16005498,0.70943284,0.06921297,0.79594904,0.6056134,0.4369068,0.6531973,0.5061198,0.71375865,0.5839844,0.77432,0.6618489,0.8435329,0.7483651,0.9300491,0.8478587
-6,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45421004,0.4282552,0.3806713,0.49314234,0.3071325,0.55370367,0.23359375,0.62724245,0.16438079,0.70510703,0.07353879,0.7829716,0.6099392,0.44123262,0.6575231,0.5061198,0.71375865,0.5839844,0.7786458,0.6618489,0.8435329,0.7483651,0.9257233,0.8435329
-6,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45421004,0.4282552,0.3849971,0.49314234,0.31145832,0.5580295,0.23359375,0.63156825,0.16438079,0.70943284,0.07353879,0.79162323,0.6099392,0.44123262,0.6575231,0.5104456,0.71808445,0.5883102,0.7786458,0.6705006,0.8478587,0.7526909,0.9300491,0.8565104
-6,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45853585,0.4282552,0.3849971,0.49746814,0.31145832,0.5580295,0.23359375,0.63156825,0.16005498,0.70510703,0.06921297,0.7872974,0.614265,0.44123262,0.6618489,0.5104456,0.71808445,0.5883102,0.7786458,0.66617477,0.8478587,0.7483651,0.9300491,0.8435329
-6,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45853585,0.4282552,0.3849971,0.49314234,0.31145832,0.5580295,0.23359375,0.63156825,0.16005498,0.70943284,0.06921297,0.79162323,0.614265,0.44123262,0.6618489,0.5104456,0.71808445,0.5883102,0.7786458,0.66617477,0.8478587,0.7526909,0.9300491,0.8478587
-4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4671875,0.4282552,0.39797452,0.49314234,0.32443577,0.55370367,0.250897,0.62724245,0.18168403,0.7007812,0.09084202,0.7786458,0.62291664,0.44123262,0.6705006,0.5104456,0.72241026,0.5883102,0.7829716,0.66617477,0.8478587,0.7526909,0.9300491,0.8478587
-2,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4671875,0.4282552,0.39797452,0.49314234,0.32010996,0.5580295,0.24224538,0.63156825,0.17303242,0.70943284,0.077864595,0.7872974,0.62291664,0.44123262,0.6705006,0.5104456,0.72241026,0.5883102,0.7872974,0.6705006,0.8478587,0.7570167,0.9343749,0.8521846
0,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4715133,0.4282552,0.40662614,0.49314234,0.33308738,0.55370367,0.2595486,0.63156825,0.19033565,0.70510703,0.099493645,0.7872974,0.62291664,0.44555843,0.6748264,0.5104456,0.7310619,0.5883102,0.79162323,0.66617477,0.8608362,0.7526909,0.94302654,0.8478587
2,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4715133,0.4282552,0.40662614,0.49314234,0.33308738,0.55370367,0.2595486,0.62724245,0.19033565,0.7007812,0.099493645,0.7829716,0.62724245,0.44555843,0.6791522,0.5147714,0.7353877,0.5883102,0.80027485,0.6705006,0.865162,0.7526909,0.9516782,0.8521846
2,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4715133,0.432581,0.40662614,0.49314234,0.3374132,0.55370367,0.2638744,0.62724245,0.19466147,0.7007812,0.10381945,0.7786458,0.62724245,0.44555843,0.6791522,0.5147714,0.7397135,0.5883102,0.80027485,0.66617477,0.8694878,0.7483651,0.956004,0.8435329
4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.432581,0.41527778,0.49746814,0.3460648,0.5580295,0.27252603,0.62724245,0.20331308,0.70510703,0.112471074,0.7829716,0.63156825,0.44555843,0.6878038,0.5147714,0.7440393,0.592636,0.80892646,0.6705006,0.8738136,0.7570167,0.96465564,0.8521846
6,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.4282552,0.41527778,0.49314234,0.3503906,0.55370367,0.27685186,0.62724245,0.2119647,0.7007812,0.121122696,0.7829716,0.62724245,0.44555843,0.6878038,0.5104456,0.7483651,0.5883102,0.8132523,0.66617477,0.88246524,0.7483651,0.97330725,0.8478587
6,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.4282552,0.4196036,0.49314234,0.35471642,0.55370367,0.28550348,0.62291664,0.22061633,0.6964554,0.12977432,0.7786458,0.62291664,0.44123262,0.683478,0.5104456,0.7440393,0.57965857,0.80892646,0.6575231,0.8738136,0.7440393,0.96032983,0.8348813
6,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4758391,0.432581,0.41527778,0.49314234,0.3503906,0.55370367,0.27685186,0.62724245,0.2119647,0.7007812,0.121122696,0.7829716,0.62291664,0.44555843,0.683478,0.5147714,0.7440393,0.5883102,0.80892646,0.66617477,0.87813944,0.7526909,0.96898144,0.8521846
4,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4715133,0.432581,0.41527778,0.49314234,0.35471642,0.54937786,0.28982928,0.61859083,0.22494213,0.6921296,0.13842593,0.7699942,0.61859083,0.44555843,0.6791522,0.5147714,0.7397135,0.5839844,0.80460066,0.6575231,0.8738136,0.7397135,0.96465564,0.8348813
0,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.4671875,0.4282552,0.41095194,0.49314234,0.3503906,0.54937786,0.28117767,0.61859083,0.22061633,0.6878038,0.13410012,0.7699942,0.614265,0.44123262,0.6748264,0.5104456,0.7353877,0.57965857,0.80027485,0.6531973,0.8694878,0.7353877,0.96032983,0.8305555
-2,0.49279156,0.42135715,0.4198373,0.49337614,0.34641552,0.5682009,0.26773253,0.6564706,0.18975109,0.74696237,0.098324515,0.851483,0.62537205,0.431178,0.6762292,0.50705504,0.73597234,0.59555894,0.80308074,0.69025874,0.8783733,0.79279244,0.9605635,0.9084204,0.45853585,0.432581,0.40662614,0.49314234,0.341739,0.55370367,0.27685186,0.62724245,0.2119647,0.7007812,0.12544851,0.7872974,0.6099392,0.44555843,0.6705006,0.5147714,0.7353877,0.5883102,0.80460066,0.66617477,0.87813944,0.7483651,0.96898144,0.8478587
