steering_angle,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_7,sample_6,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,f0_0,f0_1,f0_2,f0_3,f0_4,f0_5,f0_6,f0_7,f0_8,f0_9,f0_10,f0_11,f0_12,f0_13,f0_14,f0_15,f0_16,f0_17,f0_18,f0_19,f0_20,f0_21,f0_22,f0_23
-8,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48881653,0.4671875,0.44123262,0.53207463,0.3893229,0.6012876,0.32876158,0.6748264,0.27252603,0.7526909,0.19033565,0.8435329,0.614265,0.48449072,0.683478,0.54505205,0.7526909,0.62291664,0.8262297,0.70510703,0.8997685,0.79162323,0.9862847,0.89544266
-8,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48016492,0.4628617,0.432581,0.5277488,0.3763455,0.592636,0.32010996,0.66617477,0.2638744,0.7440393,0.18168403,0.8305555,0.6099392,0.4758391,0.6705006,0.54072624,0.7353877,0.614265,0.80460066,0.6964554,0.87813944,0.7829716,0.96465564,0.87813944
-10,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48016492,0.4628617,0.4239294,0.53207463,0.36769387,0.5969618,0.3028067,0.6705006,0.23791955,0.7483651,0.15572917,0.8392071,0.6099392,0.4758391,0.6705006,0.54505205,0.7310619,0.61859083,0.79594904,0.7007812,0.865162,0.79162323,0.9473524,0.88679105
-14,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48016492,0.4628617,0.4239294,0.5277488,0.36336803,0.592636,0.2941551,0.66617477,0.23359375,0.7440393,0.14707756,0.8348813,0.6099392,0.48016492,0.66617477,0.54505205,0.72673607,0.62291664,0.79162323,0.7007812,0.8565104,0.79162323,0.94302654,0.89111686
-14,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.4715133,0.4628617,0.41095194,0.53207463,0.3460648,0.6012876,0.27685186,0.6791522,0.2119647,0.7613426,0.12544851,0.8565104,0.6056134,0.4715133,0.6575231,0.54072624,0.72241026,0.61859083,0.7872974,0.7007812,0.8565104,0.79162323,0.9343749,0.8997685
-14,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48016492,0.4628617,0.41527778,0.5277488,0.3503906,0.5969618,0.28550348,0.6705006,0.2162905,0.7483651,0.12977432,0.8348813,0.614265,0.4758391,0.6618489,0.54505205,0.72241026,0.62291664,0.7829716,0.70510703,0.8521846,0.79162323,0.9300491,0.89544266
-10,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48016492,0.4671875,0.41527778,0.53640044,0.3460648,0.6056134,0.27685186,0.683478,0.20331308,0.7656684,0.11679688,0.8565104,0.614265,0.4758391,0.66617477,0.54505205,0.72673607,0.62724245,0.7872974,0.70510703,0.8565104,0.79594904,0.9343749,0.8997685
0,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48016492,0.4671875,0.41527778,0.53640044,0.3460648,0.6012876,0.27685186,0.6791522,0.20763889,0.7613426,0.11679688,0.8478587,0.61859083,0.4758391,0.6705006,0.54505205,0.7310619,0.62291664,0.79162323,0.70510703,0.8565104,0.79162323,0.93870074,0.89544266
6,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.49314234,0.4628617,0.4239294,0.53207463,0.35904223,0.5969618,0.28550348,0.6705006,0.2162905,0.7483651,0.12977432,0.8348813,0.63589406,0.48016492,0.6791522,0.54072624,0.7353877,0.61859083,0.79594904,0.6964554,0.8565104,0.7829716,0.93870074,0.88246524
10,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.49746814,0.4715133,0.432581,0.53640044,0.36336803,0.6012876,0.28982928,0.6748264,0.22061633,0.7526909,0.13410012,0.8392071,0.64021987,0.48016492,0.683478,0.54505205,0.7397135,0.61859083,0.80027485,0.6964554,0.8565104,0.7829716,0.93870074,0.88246524
10,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.5061198,0.4671875,0.4369068,0.53207463,0.37201968,0.5969618,0.2984809,0.6705006,0.23359375,0.7483651,0.14707756,0.8348813,0.64021987,0.4758391,0.6921296,0.54072624,0.7440393,0.614265,0.80460066,0.6921296,0.8694878,0.77432,0.9473524,0.8738136
10,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.5104456,0.4715133,0.44123262,0.53640044,0.3763455,0.6012876,0.3071325,0.6791522,0.24224538,0.7526909,0.15572917,0.8392071,0.6488715,0.48449072,0.6964554,0.54505205,0.7526909,0.61859083,0.8175781,0.6964554,0.87813944,0.7829716,0.96032983,0.87813944
10,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.5104456,0.4758391,0.44555843,0.54072624,0.3763455,0.6056134,0.3071325,0.683478,0.24224538,0.7613426,0.15140337,0.8478587,0.6488715,0.48449072,0.7007812,0.54937786,0.7570167,0.62291664,0.8219039,0.70510703,0.88679105,0.79162323,0.97330725,0.89111686
10,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.5061198,0.4715133,0.44555843,0.53640044,0.3849971,0.6012876,0.32010996,0.6705006,0.2595486,0.7483651,0.17303242,0.8348813,0.64021987,0.48449072,0.6964554,0.54937786,0.7570167,0.61859083,0.8175781,0.6964554,0.88246524,0.7829716,0.96898144,0.87813944
16,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.5147714,0.4715133,0.45421004,0.53640044,0.3936487,0.6012876,0.32876158,0.6791522,0.2638744,0.7570167,0.17735822,0.8435329,0.6445457,0.48016492,0.70510703,0.54505205,0.7613426,0.61859083,0.8262297,0.7007812,0.88679105,0.7872974,0.97330725,0.88679105
16,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.5061198,0.4715133,0.45421004,0.53640044,0.39797452,0.6012876,0.3374132,0.6791522,0.27252603,0.7570167,0.19033565,0.8478587,0.63589406,0.48449072,0.7007812,0.54505205,0.7613426,0.61859083,0.8305555,0.7007812,0.89544266,0.7872974,0.98195887,0.89111686
16,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.5061198,0.4758391,0.45853585,0.54072624,0.40662614,0.6012876,0.3460648,0.6705006,0.2941551,0.7483651,0.2162905,0.8305555,0.63589406,0.48881653,0.7007812,0.54937786,0.7613426,0.62291664,0.8305555,0.6964554,0.89544266,0.7786458,0.98195887,0.87813944
16,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.49746814,0.48016492,0.44988424,0.54505205,0.39797452,0.6099392,0.3374132,0.6878038,0.27685186,0.7699942,0.19466147,0.8608362,0.62724245,0.48881653,0.7007812,0.54937786,0.7656684,0.62724245,0.8392071,0.70510703,0.9084201,0.79162323,0.9992621,0.89544266
16,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.49314234,0.48449072,0.44988424,0.54937786,0.40230033,0.614265,0.3460648,0.6878038,0.28982928,0.7656684,0.2119647,0.8565104,0.62291664,0.49314234,0.6964554,0.55370367,0.7656684,0.62724245,0.8348813,0.70510703,0.9084201,0.7872974,0.9949363,0.88679105
12,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48881653,0.48449072,0.44988424,0.54505205,0.40230033,0.614265,0.3460648,0.6878038,0.28982928,0.7699942,0.2162905,0.8608362,0.62291664,0.49314234,0.6964554,0.55370367,0.7699942,0.62724245,0.8435329,0.70510703,0.9170717,0.7872974,1.003588,0.89111686
8,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48449072,0.48449072,0.44555843,0.54505205,0.40230033,0.614265,0.3503906,0.6878038,0.2941551,0.7656684,0.22061633,0.8608362,0.614265,0.49314234,0.6964554,0.55370367,0.7699942,0.62724245,0.8435329,0.70510703,0.9213975,0.7872974,1.003588,0.88679105
0,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48016492,0.48449072,0.44988424,0.54937786,0.41095194,0.6099392,0.36336803,0.683478,0.32010996,0.7570167,0.24657118,0.8435329,0.6099392,0.49746814,0.6964554,0.5580295,0.77432,0.63156825,0.8478587,0.70943284,0.9257233,0.79162323,1.0122396,0.88679105
-6,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.4715133,0.48881653,0.44555843,0.54937786,0.40662614,0.614265,0.36336803,0.6878038,0.31578413,0.7613426,0.24657118,0.8521846,0.6012876,0.49746814,0.6964554,0.5580295,0.77432,0.63156825,0.8521846,0.70510703,0.9300491,0.7872974,1.0165653,0.89111686
-12,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.44988424,0.48881653,0.432581,0.54937786,0.39797452,0.61859083,0.35904223,0.6921296,0.31145832,0.7699942,0.24657118,0.8608362,0.57965857,0.49746814,0.683478,0.5623553,0.7656684,0.63589406,0.8478587,0.71808445,0.9300491,0.80027485,1.0165653,0.9084201
-18,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.44123262,0.48449072,0.4239294,0.54505205,0.39797452,0.614265,0.35904223,0.6878038,0.31578413,0.7656684,0.250897,0.8565104,0.5710069,0.49314234,0.6705006,0.55370367,0.7570167,0.62724245,0.8392071,0.70510703,0.9257233,0.7872974,1.0079137,0.89111686
-28,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.432581,0.49314234,0.4196036,0.54937786,0.3936487,0.614265,0.36336803,0.6878038,0.32010996,0.7613426,0.2595486,0.8478587,0.5623553,0.501794,0.66617477,0.5623553,0.7526909,0.63156825,0.8392071,0.70943284,0.9213975,0.7872974,1.003588,0.89111686
-34,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.4282552,0.48449072,0.41527778,0.54072624,0.3893229,0.6056134,0.35471642,0.6705006,0.31578413,0.7440393,0.250897,0.8262297,0.5623553,0.501794,0.6618489,0.5623553,0.7483651,0.63589406,0.8262297,0.70510703,0.9084201,0.79162323,0.9949363,0.89111686
-40,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.41527778,0.48016492,0.41095194,0.53640044,0.3849971,0.6012876,0.3503906,0.6705006,0.31145832,0.7483651,0.24657118,0.8305555,0.54937786,0.49314234,0.6531973,0.55370367,0.7397135,0.63156825,0.8219039,0.70510703,0.9040943,0.7872974,0.9906105,0.89111686
-48,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.40230033,0.48016492,0.40230033,0.53640044,0.3763455,0.6012876,0.341739,0.6748264,0.3028067,0.7570167,0.23791955,0.8392071,0.53207463,0.48881653,0.6445457,0.55370367,0.7353877,0.63156825,0.8175781,0.70943284,0.8997685,0.79162323,0.9862847,0.89544266
-40,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.4282552,0.48016492,0.4196036,0.53640044,0.3936487,0.6056134,0.35471642,0.6791522,0.31145832,0.7613426,0.250897,0.8478587,0.55370367,0.49314234,0.6618489,0.55370367,0.7483651,0.63589406,0.8305555,0.71808445,0.9170717,0.80460066,1.0079137,0.9127459
-24,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.432581,0.48016492,0.4282552,0.54072624,0.39797452,0.6099392,0.35904223,0.6791522,0.32443577,0.7613426,0.2595486,0.8478587,0.5580295,0.49746814,0.6618489,0.5580295,0.7483651,0.63589406,0.8305555,0.71375865,0.9170717,0.80027485,1.003588,0.9040943
-6,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.45421004,0.4758391,0.44555843,0.53640044,0.4196036,0.6056134,0.3806713,0.6791522,0.341739,0.7613426,0.28117767,0.8478587,0.57533276,0.49314234,0.6748264,0.55370367,0.7656684,0.63589406,0.8478587,0.71808445,0.9300491,0.80027485,1.0165653,0.9127459
2,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.48881653,0.4715133,0.4758391,0.53207463,0.44988424,0.6012876,0.41095194,0.6705006,0.37201968,0.7483651,0.31145832,0.8392071,0.6056134,0.48881653,0.7007812,0.54937786,0.7829716,0.62291664,0.8608362,0.70510703,0.94302654,0.7872974,1.0208912,0.89544266
8,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.501794,0.4758391,0.48881653,0.54072624,0.4628617,0.6099392,0.4282552,0.6791522,0.3849971,0.7613426,0.33308738,0.8521846,0.62291664,0.48881653,0.70943284,0.54937786,0.79162323,0.62291664,0.8738136,0.70510703,0.9516782,0.7829716,1.0252169,0.88679105
8,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.5104456,0.4758391,0.49746814,0.54072624,0.4715133,0.6099392,0.432581,0.683478,0.3936487,0.7613426,0.3374132,0.8521846,0.62724245,0.49314234,0.71808445,0.55370367,0.80027485,0.62724245,0.87813944,0.70943284,0.956004,0.79162323,1.0295428,0.8997685
-2,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.49746814,0.4758391,0.48881653,0.54072624,0.4671875,0.6099392,0.4282552,0.6791522,0.3893229,0.7613426,0.33308738,0.8521846,0.61859083,0.49314234,0.71375865,0.54937786,0.79162323,0.62291664,0.8738136,0.7007812,0.956004,0.7872974,1.0295428,0.89111686
-10,0.4887056,0.4569831,0.42592576,0.52020633,0.3666956,0.5865355,0.30447054,0.66373444,0.24246722,0.7428193,0.1631607,0.83099896,0.61581814,0.469517,0.6628471,0.5352912,0.7194154,0.61038303,0.78263915,0.6899112,0.85029876,0.777315,0.93703747,0.87592113,0.49314234,0.4758391,0.48449072,0.54072624,0.45853585,0.6099392,0.4239294,0.683478,0.3849971,0.7613426,0.32876158,0.8565104,0.614265,0.49314234,0.70943284,0.55370367,0.79162323,0.62724245,0.8738136,0.70943284,0.956004,0.79162323,1.0338686,0.89544266
