steering_angle,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_7,sample_6,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,f0_0,f0_1,f0_2,f0_3,f0_4,f0_5,f0_6,f0_7,f0_8,f0_9,f0_10,f0_11,f0_12,f0_13,f0_14,f0_15,f0_16,f0_17,f0_18,f0_19,f0_20,f0_21,f0_22,f0_23
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.45421004,0.44988424,0.3763455,0.5147714,0.3071325,0.57965857,0.23359375,0.6575231,0.16005498,0.7353877,0.07353879,0.8305555,0.5883102,0.45853585,0.63156825,0.5277488,0.6791522,0.6056134,0.7353877,0.6921296,0.79594904,0.77432,0.8694878,0.87813944
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.45853585,0.44988424,0.3763455,0.5190972,0.3028067,0.5883102,0.22926794,0.6705006,0.15572917,0.7526909,0.060561355,0.8478587,0.5883102,0.45853585,0.63589406,0.5277488,0.6878038,0.6099392,0.7440393,0.6964554,0.80892646,0.7872974,0.88246524,0.89111686
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.45421004,0.45421004,0.37201968,0.5190972,0.2984809,0.592636,0.22061633,0.6748264,0.14707756,0.7570167,0.051909737,0.8521846,0.5883102,0.4628617,0.63589406,0.53207463,0.6878038,0.614265,0.7440393,0.7007812,0.80892646,0.79162323,0.88679105,0.89544266
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44988424,0.45421004,0.36769387,0.523423,0.2941551,0.6012876,0.2162905,0.683478,0.14275174,0.7699942,0.047583926,0.8694878,0.5883102,0.4628617,0.63589406,0.53207463,0.6921296,0.61859083,0.7570167,0.70943284,0.8219039,0.80027485,0.8997685,0.9127459
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44555843,0.45853585,0.36769387,0.523423,0.2941551,0.6012876,0.22061633,0.683478,0.14275174,0.7699942,0.051909737,0.865162,0.5839844,0.4671875,0.63589406,0.53640044,0.6921296,0.62291664,0.7570167,0.70943284,0.8219039,0.80027485,0.8997685,0.9127459
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44988424,0.45421004,0.37201968,0.523423,0.3028067,0.5969618,0.22926794,0.6791522,0.15572917,0.7613426,0.06921297,0.8608362,0.5839844,0.4628617,0.63156825,0.53207463,0.6878038,0.614265,0.7483651,0.7007812,0.8175781,0.79162323,0.89111686,0.8997685
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44555843,0.45853585,0.3763455,0.5277488,0.3071325,0.5969618,0.23359375,0.6791522,0.1687066,0.7570167,0.077864595,0.8565104,0.57965857,0.4628617,0.63156825,0.53207463,0.6878038,0.6099392,0.7483651,0.6921296,0.8175781,0.7786458,0.89111686,0.88679105
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44555843,0.4628617,0.37201968,0.5277488,0.3028067,0.6012876,0.22926794,0.683478,0.15572917,0.7656684,0.06921297,0.8608362,0.5839844,0.4671875,0.63589406,0.54072624,0.6964554,0.62291664,0.7570167,0.70510703,0.8262297,0.79594904,0.9040943,0.9040943
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.45421004,0.4628617,0.3763455,0.53207463,0.3028067,0.6056134,0.22926794,0.6878038,0.15572917,0.7699942,0.064887166,0.8694878,0.592636,0.4715133,0.64021987,0.54505205,0.7007812,0.62724245,0.7613426,0.71808445,0.8305555,0.80892646,0.9084201,0.9213975
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44555843,0.4628617,0.37201968,0.53207463,0.3028067,0.6056134,0.22494213,0.6921296,0.15140337,0.7786458,0.060561355,0.8738136,0.5839844,0.4715133,0.64021987,0.54072624,0.7007812,0.62724245,0.7656684,0.71375865,0.8392071,0.80892646,0.9170717,0.9213975
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44555843,0.4671875,0.37201968,0.53640044,0.3028067,0.614265,0.22926794,0.6964554,0.15140337,0.7872974,0.060561355,0.88679105,0.5839844,0.4758391,0.6445457,0.54505205,0.70510703,0.63589406,0.77432,0.72241026,0.8435329,0.8219039,0.9213975,0.9343749
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.45421004,0.45853585,0.3806713,0.5277488,0.31145832,0.6056134,0.23359375,0.6878038,0.15572917,0.77432,0.06921297,0.8738136,0.592636,0.4671875,0.6488715,0.54072624,0.71375865,0.62724245,0.7786458,0.71808445,0.8478587,0.8132523,0.9257233,0.9300491
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.45421004,0.45853585,0.3806713,0.53207463,0.3071325,0.6099392,0.22926794,0.6921296,0.15140337,0.7829716,0.056235544,0.88246524,0.5969618,0.4671875,0.6531973,0.54072624,0.71375865,0.62724245,0.7829716,0.71375865,0.8521846,0.8132523,0.9300491,0.9257233
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44988424,0.45853585,0.3806713,0.53207463,0.31145832,0.6056134,0.23791955,0.6878038,0.16438079,0.7699942,0.07353879,0.8738136,0.592636,0.4628617,0.6488715,0.53640044,0.71375865,0.61859083,0.7786458,0.7007812,0.8478587,0.79162323,0.9257233,0.9040943
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44555843,0.4671875,0.3763455,0.54072624,0.31145832,0.614265,0.23791955,0.6964554,0.1687066,0.7829716,0.077864595,0.88246524,0.5883102,0.4758391,0.6488715,0.54505205,0.71375865,0.62724245,0.7829716,0.71375865,0.8565104,0.80892646,0.93870074,0.9170717
-10,0.46780565,0.45112035,0.3795237,0.5163602,0.30210057,0.59113526,0.22600153,0.6731487,0.14531194,0.7523378,0.053498805,0.85165465,0.5942252,0.45933053,0.62565374,0.52624786,0.6659096,0.60526043,0.7149063,0.69195294,0.76761067,0.7787341,0.8283482,0.8829067,0.44123262,0.4628617,0.3763455,0.53640044,0.3071325,0.6099392,0.23791955,0.6878038,0.16438079,0.77432,0.077864595,0.8738136,0.5839844,0.4715133,0.6445457,0.54072624,0.71375865,0.62724245,0.7829716,0.71375865,0.8608362,0.80460066,0.93870074,0.9127459
